video_path,class_name
P01_2/P01_0212_2_0_20140708.oni/P01_0212_2_0_20140708.oni,催
P01_2/P01_0192_2_0_20140708.oni/P01_0192_2_0_20140708.oni,修养
P01_2/P01_0216_2_0_20140708.oni/P01_0216_2_0_20140708.oni,元（人民币）
P01_2/P01_0198_2_0_20140708.oni/P01_0198_2_0_20140708.oni,借债
P01_2/P01_0209_2_0_20140708.oni/P01_0209_2_0_20140708.oni,停（停止）
P01_2/P01_0215_2_0_20140708.oni/P01_0215_2_0_20140708.oni,元首
P01_2/P01_0218_2_0_20140708.oni/P01_0218_2_0_20140708.oni,光
P01_2/P01_0202_2_0_20140708.oni/P01_0202_2_0_20140708.oni,债权人（债主)
P01_2/P01_0231_2_0_20140708.oni/P01_0231_2_0_20140708.oni,公平
P01_2/P01_0229_2_0_20140708.oni/P01_0229_2_0_20140708.oni,公司
P01_2/P01_0224_2_0_20140708.oni/P01_0224_2_0_20140708.oni,兔
P01_2/P01_0219_2_0_20140708.oni/P01_0219_2_0_20140708.oni,光明
P01_2/P01_0246_2_0_20140708.oni/P01_0246_2_0_20140708.oni,其实
P01_2/P01_0228_2_0_20140708.oni/P01_0228_2_0_20140708.oni,公务员
P01_2/P01_0214_2_0_20140708.oni/P01_0214_2_0_20140708.oni,允许
P01_2/P01_0226_2_0_20140708.oni/P01_0226_2_0_20140708.oni,公仆
P01_2/P01_0242_2_0_20140708.oni/P01_0242_2_0_20140708.oni,关系
P01_2/P01_0244_2_0_20140708.oni/P01_0244_2_0_20140708.oni,兴奋
P01_2/P01_0247_2_0_20140708.oni/P01_0247_2_0_20140708.oni,具体
P01_2/P01_0254_2_0_20140708.oni/P01_0254_2_0_20140708.oni,内（里面）
P01_2/P01_0213_2_0_20140708.oni/P01_0213_2_0_20140708.oni,儿子（男孩）
P01_2/P01_0239_2_0_20140708.oni/P01_0239_2_0_20140708.oni,兰州
P01_2/P01_0265_2_0_20140708.oni/P01_0265_2_0_20140708.oni,冰
P01_2/P01_0245_2_0_20140708.oni/P01_0245_2_0_20140708.oni,兴趣（趣味）
P01_2/P01_0258_2_0_20140708.oni/P01_0258_2_0_20140708.oni,写字
P01_2/P01_0243_2_0_20140708.oni/P01_0243_2_0_20140708.oni,关节炎
P01_2/P01_0260_2_0_20140708.oni/P01_0260_2_0_20140708.oni,农
P01_2/P01_0248_2_0_20140708.oni/P01_0248_2_0_20140708.oni,兼并
P01_2/P01_0253_2_0_20140708.oni/P01_0253_2_0_20140708.oni,内行
P01_2/P01_0255_2_0_20140708.oni/P01_0255_2_0_20140708.oni,再见
P01_2/P01_0266_2_0_20140708.oni/P01_0266_2_0_20140708.oni,冰激凌（冰淇凌）
P01_2/P01_0250_2_0_20140708.oni/P01_0250_2_0_20140708.oni,内容
P01_2/P01_0259_2_0_20140708.oni/P01_0259_2_0_20140708.oni,写生
P01_2/P01_0275_2_0_20140708.oni/P01_0275_2_0_20140708.oni,准则
P01_2/P01_0273_2_0_20140708.oni/P01_0273_2_0_20140708.oni,冷（凉）
P01_2/P01_0268_2_0_20140708.oni/P01_0268_2_0_20140708.oni,冲床
P01_2/P01_0279_2_0_20140708.oni/P01_0279_2_0_20140708.oni,凝聚
P01_2/P01_0277_2_0_20140708.oni/P01_0277_2_0_20140708.oni,准确
P01_2/P01_0276_2_0_20140708.oni/P01_0276_2_0_20140708.oni,准备
P01_2/P01_0285_2_0_20140708.oni/P01_0285_2_0_20140708.oni,分割
P01_2/P01_0290_2_0_20140708.oni/P01_0290_2_0_20140708.oni,分裂
P01_2/P01_0288_2_0_20140708.oni/P01_0288_2_0_20140708.oni,分歧
P01_2/P01_0298_2_0_20140708.oni/P01_0298_2_0_20140708.oni,刘
P01_2/P01_0294_2_0_20140708.oni/P01_0294_2_0_20140708.oni,切
P01_2/P01_0284_2_0_20140708.oni/P01_0284_2_0_20140708.oni,刀
P01_2/P01_0292_2_0_20140708.oni/P01_0292_2_0_20140708.oni,分钟
P01_2/P01_0299_2_0_20140708.oni/P01_0299_2_0_20140708.oni,初期
P01_2/P01_0281_2_0_20140708.oni/P01_0281_2_0_20140708.oni,出席
P01_2/P01_0304_2_0_20140708.oni/P01_0304_2_0_20140708.oni,刮脸
P01_2/P01_0287_2_0_20140708.oni/P01_0287_2_0_20140708.oni,分布
P01_2/P01_0321_2_0_20140708.oni/P01_0321_2_0_20140708.oni,功课
P01_2/P01_0303_2_0_20140708.oni/P01_0303_2_0_20140708.oni,刮
P01_2/P01_0322_2_0_20140708.oni/P01_0322_2_0_20140708.oni,加（+）
P01_2/P01_0302_2_0_20140708.oni/P01_0302_2_0_20140708.oni,别人
P01_2/P01_0314_2_0_20140708.oni/P01_0314_2_0_20140708.oni,剔
P01_2/P01_0319_2_0_20140708.oni/P01_0319_2_0_20140708.oni,功劳
P01_2/P01_0307_2_0_20140708.oni/P01_0307_2_0_20140708.oni,刺绣
P01_2/P01_0306_2_0_20140708.oni/P01_0306_2_0_20140708.oni,制定（制订）
P01_2/P01_0317_2_0_20140708.oni/P01_0317_2_0_20140708.oni,副手
P01_2/P01_0328_2_0_20140708.oni/P01_0328_2_0_20140708.oni,包
P01_2/P01_0311_2_0_20140708.oni/P01_0311_2_0_20140708.oni,前
P01_2/P01_0308_2_0_20140708.oni/P01_0308_2_0_20140708.oni,刺（扎）
P01_2/P01_0313_2_0_20140708.oni/P01_0313_2_0_20140708.oni,前途
P01_2/P01_0329_2_0_20140708.oni/P01_0329_2_0_20140708.oni,包围
P01_2/P01_0339_2_0_20140708.oni/P01_0339_2_0_20140708.oni,十滴水
P01_2/P01_0330_2_0_20140708.oni/P01_0330_2_0_20140708.oni,包袱
P01_2/P01_0354_2_0_20140708.oni/P01_0354_2_0_20140708.oni,印度尼西亚
P01_2/P01_0352_2_0_20140708.oni/P01_0352_2_0_20140708.oni,卫星
P01_2/P01_0347_2_0_20140708.oni/P01_0347_2_0_20140708.oni,博士
P01_2/P01_0334_2_0_20140708.oni/P01_0334_2_0_20140708.oni,化肥（肥田粉）
P01_2/P01_0356_2_0_20140708.oni/P01_0356_2_0_20140708.oni,卷
P01_2/P01_0353_2_0_20140708.oni/P01_0353_2_0_20140708.oni,印度
P01_2/P01_0350_2_0_20140708.oni/P01_0350_2_0_20140708.oni,卡车
P01_2/P01_0340_2_0_20140708.oni/P01_0340_2_0_20140708.oni,升
P01_2/P01_0346_2_0_20140708.oni/P01_0346_2_0_20140708.oni,南美洲
P01_2/P01_0348_2_0_20140708.oni/P01_0348_2_0_20140708.oni,博物馆
P01_2/P01_0358_2_0_20140708.oni/P01_0358_2_0_20140708.oni,厚
P01_2/P01_0341_2_0_20140708.oni/P01_0341_2_0_20140708.oni,半径
P01_2/P01_0368_2_0_20140708.oni/P01_0368_2_0_20140708.oni,叉
P01_2/P01_0362_2_0_20140708.oni/P01_0362_2_0_20140708.oni,县
P01_2/P01_0366_2_0_20140708.oni/P01_0366_2_0_20140708.oni,参赞
P01_2/P01_0360_2_0_20140708.oni/P01_0360_2_0_20140708.oni,厨房
P01_2/P01_0371_2_0_20140708.oni/P01_0371_2_0_20140708.oni,反应
P01_2/P01_0363_2_0_20140708.oni/P01_0363_2_0_20140708.oni,参加
P01_2/P01_0380_2_0_20140708.oni/P01_0380_2_0_20140708.oni,受累
P01_2/P01_0385_2_0_20140708.oni/P01_0385_2_0_20140708.oni,口诀
P01_2/P01_0388_2_0_20140708.oni/P01_0388_2_0_20140708.oni,句号
P01_2/P01_0373_2_0_20140708.oni/P01_0373_2_0_20140708.oni,发动
P01_2/P01_0393_2_0_20140708.oni/P01_0393_2_0_20140708.oni,台灯
P01_2/P01_0365_2_0_20140708.oni/P01_0365_2_0_20140708.oni,参谋
P01_2/P01_0395_2_0_20140708.oni/P01_0395_2_0_20140708.oni,右
P01_2/P01_0378_2_0_20140708.oni/P01_0378_2_0_20140708.oni,发达
P01_2/P01_0389_2_0_20140708.oni/P01_0389_2_0_20140708.oni,另外
P01_2/P01_0374_2_0_20140708.oni/P01_0374_2_0_20140708.oni,发挥
P01_2/P01_0390_2_0_20140708.oni/P01_0390_2_0_20140708.oni,可怜
P01_2/P01_0383_2_0_20140708.oni/P01_0383_2_0_20140708.oni,口供
P01_2/P01_0376_2_0_20140708.oni/P01_0376_2_0_20140708.oni,发现
P01_2/P01_0398_2_0_20140708.oni/P01_0398_2_0_20140708.oni,吃
P01_2/P01_0400_2_0_20140708.oni/P01_0400_2_0_20140708.oni,合并
P01_2/P01_0410_2_0_20140708.oni/P01_0410_2_0_20140708.oni,同意
P01_2/P01_0422_2_0_20140708.oni/P01_0422_2_0_20140708.oni,启示
P01_2/P01_0407_2_0_20140708.oni/P01_0407_2_0_20140708.oni,同事
P01_2/P01_0419_2_0_20140708.oni/P01_0419_2_0_20140708.oni,听
P01_2/P01_0406_2_0_20140708.oni/P01_0406_2_0_20140708.oni,吊环
P01_2/P01_0408_2_0_20140708.oni/P01_0408_2_0_20140708.oni,同化
P01_2/P01_0418_2_0_20140708.oni/P01_0418_2_0_20140708.oni,向导
P01_2/P01_0412_2_0_20140708.oni/P01_0412_2_0_20140708.oni,同胞
P01_2/P01_0405_2_0_20140708.oni/P01_0405_2_0_20140708.oni,吉祥
P01_2/P01_0404_2_0_20140708.oni/P01_0404_2_0_20140708.oni,合资
P01_2/P01_0432_2_0_20140708.oni/P01_0432_2_0_20140708.oni,命令
P01_2/P01_0411_2_0_20140708.oni/P01_0411_2_0_20140708.oni,同时
P01_2/P01_0430_2_0_20140708.oni/P01_0430_2_0_20140708.oni,呼
P01_2/P01_0425_2_0_20140708.oni/P01_0425_2_0_20140708.oni,吸引
P01_2/P01_0446_2_0_20140708.oni/P01_0446_2_0_20140708.oni,哥哥
P01_2/P01_0442_2_0_20140708.oni/P01_0442_2_0_20140708.oni,品种
P01_2/P01_0431_2_0_20140708.oni/P01_0431_2_0_20140708.oni,呼和浩特
P01_2/P01_0440_2_0_20140708.oni/P01_0440_2_0_20140708.oni,品尝
P01_2/P01_0444_2_0_20140708.oni/P01_0444_2_0_20140708.oni,响应
P01_2/P01_0455_2_0_20140708.oni/P01_0455_2_0_20140708.oni,商店
P01_2/P01_0447_2_0_20140708.oni/P01_0447_2_0_20140708.oni,哪些
P01_2/P01_0429_2_0_20140708.oni/P01_0429_2_0_20140708.oni,周转
P01_2/P01_0441_2_0_20140708.oni/P01_0441_2_0_20140708.oni,品德（品行）
P01_2/P01_0450_2_0_20140708.oni/P01_0450_2_0_20140708.oni,唐朝
P01_2/P01_0452_2_0_20140708.oni/P01_0452_2_0_20140708.oni,啃
P01_2/P01_0460_2_0_20140708.oni/P01_0460_2_0_20140708.oni,喉
P01_2/P01_0454_2_0_20140708.oni/P01_0454_2_0_20140708.oni,商人
P01_2/P01_0448_2_0_20140708.oni/P01_0448_2_0_20140708.oni,哪儿
P01_2/P01_0439_2_0_20140708.oni/P01_0439_2_0_20140708.oni,咽
P01_2/P01_0461_2_0_20140708.oni/P01_0461_2_0_20140708.oni,喝
P01_2/P01_0457_2_0_20140708.oni/P01_0457_2_0_20140708.oni,啤酒
P01_2/P01_0459_2_0_20140708.oni/P01_0459_2_0_20140708.oni,喇嘛
P01_2/P01_0466_2_0_20140708.oni/P01_0466_2_0_20140708.oni,四
P01_2/P01_0469_2_0_20140708.oni/P01_0469_2_0_20140708.oni,回家
P01_2/P01_0480_2_0_20140708.oni/P01_0480_2_0_20140708.oni,国画
P01_2/P01_0463_2_0_20140708.oni/P01_0463_2_0_20140708.oni,喷漆
P01_2/P01_0474_2_0_20140708.oni/P01_0474_2_0_20140708.oni,困难
P01_2/P01_0483_2_0_20140708.oni/P01_0483_2_0_20140708.oni,图钉（摁钉）
P01_2/P01_0472_2_0_20140708.oni/P01_0472_2_0_20140708.oni,团结
P01_2/P01_0481_2_0_20140708.oni/P01_0481_2_0_20140708.oni,国防
P01_2/P01_0486_2_0_20140708.oni/P01_0486_2_0_20140708.oni,圆锥
P01_2/P01_0478_2_0_20140708.oni/P01_0478_2_0_20140708.oni,国务院
P01_2/P01_0494_2_0_20140708.oni/P01_0494_2_0_20140708.oni,坐
P01_2/P01_0504_2_0_20140708.oni/P01_0504_2_0_20140708.oni,基本
P01_2/P01_0464_2_0_20140708.oni/P01_0464_2_0_20140708.oni,嗓音
P01_2/P01_0501_2_0_20140708.oni/P01_0501_2_0_20140708.oni,垂直
P01_2/P01_0493_2_0_20140708.oni/P01_0493_2_0_20140708.oni,地质
P01_2/P01_0482_2_0_20140708.oni/P01_0482_2_0_20140708.oni,图案
P01_2/P01_0488_2_0_20140708.oni/P01_0488_2_0_20140708.oni,土豆
P01_2/P01_0498_2_0_20140708.oni/P01_0498_2_0_20140708.oni,坟墓
P01_2/P01_0513_2_0_20140708.oni/P01_0513_2_0_20140708.oni,士
P01_2/P01_0505_2_0_20140708.oni/P01_0505_2_0_20140708.oni,基督教（天主教）
P01_2/P01_0518_2_0_20140708.oni/P01_0518_2_0_20140708.oni,复印
P01_2/P01_0510_2_0_20140708.oni/P01_0510_2_0_20140708.oni,填（埋）
P01_2/P01_0507_2_0_20140708.oni/P01_0507_2_0_20140708.oni,基诺族
P01_2/P01_0479_2_0_20140708.oni/P01_0479_2_0_20140708.oni,国旗
P01_2/P01_0527_2_0_20140708.oni/P01_0527_2_0_20140708.oni,大于号
P01_2/P01_0525_2_0_20140708.oni/P01_0525_2_0_20140708.oni,够
P01_2/P01_0532_2_0_20140708.oni/P01_0532_2_0_20140708.oni,大方
P01_2/P01_0522_2_0_20140708.oni/P01_0522_2_0_20140708.oni,外甥
P01_2/P01_0520_2_0_20140708.oni/P01_0520_2_0_20140708.oni,复辟
P01_2/P01_0514_2_0_20140708.oni/P01_0514_2_0_20140708.oni,士兵
P01_2/P01_0539_2_0_20140708.oni/P01_0539_2_0_20140708.oni,天平
P01_2/P01_0541_2_0_20140708.oni/P01_0541_2_0_20140708.oni,天津市
P01_2/P01_0524_2_0_20140708.oni/P01_0524_2_0_20140708.oni,多
P01_2/P01_0535_2_0_20140708.oni/P01_0535_2_0_20140708.oni,大陆
P01_2/P01_0550_2_0_20140708.oni/P01_0550_2_0_20140708.oni,夹
P01_2/P01_0549_2_0_20140708.oni/P01_0549_2_0_20140708.oni,失眠
P01_2/P01_0538_2_0_20140708.oni/P01_0538_2_0_20140708.oni,天安门
P01_2/P01_0554_2_0_20140708.oni/P01_0554_2_0_20140708.oni,女儿（女孩）
P01_2/P01_0521_2_0_20140708.oni/P01_0521_2_0_20140708.oni,夏令营
P01_2/P01_0545_2_0_20140708.oni/P01_0545_2_0_20140708.oni,太
P01_2/P01_0529_2_0_20140708.oni/P01_0529_2_0_20140708.oni,大头针
P01_2/P01_0559_2_0_20140708.oni/P01_0559_2_0_20140708.oni,如何（怎么、怎么样）
P01_2/P01_0564_2_0_20140708.oni/P01_0564_2_0_20140708.oni,始终
P01_2/P01_0546_2_0_20140708.oni/P01_0546_2_0_20140708.oni,太原
P01_2/P01_0565_2_0_20140708.oni/P01_0565_2_0_20140708.oni,姐姐
P01_2/P01_0553_2_0_20140708.oni/P01_0553_2_0_20140708.oni,奖金
P01_2/P01_0561_2_0_20140708.oni/P01_0561_2_0_20140708.oni,如果 (?)
P01_2/P01_0551_2_0_20140708.oni/P01_0551_2_0_20140708.oni,奇怪
P01_2/P01_0570_2_0_20140708.oni/P01_0570_2_0_20140708.oni,姿态
P01_2/P01_0563_2_0_20140708.oni/P01_0563_2_0_20140708.oni,妻子
P01_2/P01_0568_2_0_20140708.oni/P01_0568_2_0_20140708.oni,姜
P01_2/P01_0497_2_0_20140708.oni/P01_0497_2_0_20140708.oni,坚持
P01_2/P01_0576_2_0_20140708.oni/P01_0576_2_0_20140708.oni,媳妇
P01_2/P01_0562_2_0_20140708.oni/P01_0562_2_0_20140708.oni,妹妹
P01_2/P01_0574_2_0_20140708.oni/P01_0574_2_0_20140708.oni,婶母（婶婶）
P01_2/P01_0575_2_0_20140708.oni/P01_0575_2_0_20140708.oni,媒介
P01_2/P01_0588_2_0_20140708.oni/P01_0588_2_0_20140708.oni,学校
P01_2/P01_0580_2_0_20140708.oni/P01_0580_2_0_20140708.oni,字帖
P01_2/P01_0584_2_0_20140708.oni/P01_0584_2_0_20140708.oni,学习
P01_2/P01_0583_2_0_20140708.oni/P01_0583_2_0_20140708.oni,季节
P01_2/P01_0589_2_0_20140708.oni/P01_0589_2_0_20140708.oni,守则
P01_2/P01_0592_2_0_20140708.oni/P01_0592_2_0_20140708.oni,安排
P01_2/P01_0591_2_0_20140708.oni/P01_0591_2_0_20140708.oni,安徽省
P01_2/P01_0599_2_0_20140708.oni/P01_0599_2_0_20140708.oni,宏伟
P01_2/P01_0590_2_0_20140708.oni/P01_0590_2_0_20140708.oni,安定
P01_2/P01_0597_2_0_20140708.oni/P01_0597_2_0_20140708.oni,完整
P01_2/P01_0596_2_0_20140708.oni/P01_0596_2_0_20140708.oni,完成
P01_2/P01_0581_2_0_20140708.oni/P01_0581_2_0_20140708.oni,孙
P01_2/P01_0609_2_0_20140708.oni/P01_0609_2_0_20140708.oni,审判
P01_2/P01_0613_2_0_20140708.oni/P01_0613_2_0_20140708.oni,客观
P01_2/P01_0611_2_0_20140708.oni/P01_0611_2_0_20140708.oni,审计
P01_2/P01_0595_2_0_20140708.oni/P01_0595_2_0_20140708.oni,完全
P01_2/P01_0608_2_0_20140708.oni/P01_0608_2_0_20140708.oni,实惠
P01_2/P01_0625_2_0_20140708.oni/P01_0625_2_0_20140708.oni,对
P01_2/P01_0619_2_0_20140708.oni/P01_0619_2_0_20140708.oni,家属
P01_2/P01_0615_2_0_20140708.oni/P01_0615_2_0_20140708.oni,宣布
P01_2/P01_0610_2_0_20140708.oni/P01_0610_2_0_20140708.oni,审查
P01_2/P01_0631_2_0_20140708.oni/P01_0631_2_0_20140708.oni,对面
P01_2/P01_0626_2_0_20140708.oni/P01_0626_2_0_20140708.oni,对不起
P01_2/P01_0620_2_0_20140708.oni/P01_0620_2_0_20140708.oni,容积
P01_2/P01_0632_2_0_20140708.oni/P01_0632_2_0_20140708.oni,对顶角
P01_2/P01_0634_2_0_20140708.oni/P01_0634_2_0_20140708.oni,封锁
P01_2/P01_0639_2_0_20140708.oni/P01_0639_2_0_20140708.oni,少
P01_2/P01_0618_2_0_20140708.oni/P01_0618_2_0_20140708.oni,家具
P01_2/P01_0633_2_0_20140708.oni/P01_0633_2_0_20140708.oni,寻找
P01_2/P01_0616_2_0_20140708.oni/P01_0616_2_0_20140708.oni,宪法
P01_2/P01_0640_2_0_20140708.oni/P01_0640_2_0_20140708.oni,少先队
P01_2/P01_0642_2_0_20140708.oni/P01_0642_2_0_20140708.oni,尖端
P01_2/P01_0645_2_0_20140708.oni/P01_0645_2_0_20140708.oni,尺
P01_2/P01_0658_2_0_20140708.oni/P01_0658_2_0_20140708.oni,崩溃
P01_2/P01_0643_2_0_20140708.oni/P01_0643_2_0_20140708.oni,尝
P01_2/P01_0662_2_0_20140708.oni/P01_0662_2_0_20140708.oni,工作
P01_2/P01_0657_2_0_20140708.oni/P01_0657_2_0_20140708.oni,岳父
